,Spectral Centroid Overall Standard Deviation,Spectral Rolloff Point Overall Standard Deviation,Spectral Flux Overall Standard Deviation,Compactness Overall Standard Deviation,Spectral Variability Overall Standard Deviation,Root Mean Square Overall Standard Deviation,Fraction Of Low Energy Windows Overall Standard Deviation,Zero Crossings Overall Standard Deviation,MFCC Overall Standard Deviation 1,MFCC Overall Standard Deviation 2,MFCC Overall Standard Deviation 3,MFCC Overall Standard Deviation 4,MFCC Overall Standard Deviation 5,MFCC Overall Standard Deviation 6,MFCC Overall Standard Deviation 7,MFCC Overall Standard Deviation 8,MFCC Overall Standard Deviation 9,MFCC Overall Standard Deviation 10,MFCC Overall Standard Deviation 11,MFCC Overall Standard Deviation 12,MFCC Overall Standard Deviation 13,LPC Overall Standard Deviation 1,LPC Overall Standard Deviation 2,LPC Overall Standard Deviation 3,LPC Overall Standard Deviation 4,LPC Overall Standard Deviation 5,LPC Overall Standard Deviation 6,LPC Overall Standard Deviation 7,LPC Overall Standard Deviation 8,LPC Overall Standard Deviation 9,LPC Overall Standard Deviation 10,Method of Moments Overall Standard Deviation 1,Method of Moments Overall Standard Deviation 2,Method of Moments Overall Standard Deviation 3,Method of Moments Overall Standard Deviation 4,Method of Moments Overall Standard Deviation 5,Spectral Centroid Overall Average,Spectral Rolloff Point Overall Average,Spectral Flux Overall Average,Compactness Overall Average,Spectral Variability Overall Average,Root Mean Square Overall Average,Fraction Of Low Energy Windows Overall Average,Zero Crossings Overall Average,MFCC Overall Average 1,MFCC Overall Average 2,MFCC Overall Average 3,MFCC Overall Average 4,MFCC Overall Average 5,MFCC Overall Average 6,MFCC Overall Average 7,MFCC Overall Average 8,MFCC Overall Average 9,MFCC Overall Average 10,MFCC Overall Average 11,MFCC Overall Average 12,MFCC Overall Average 13,LPC Overall Average 1,LPC Overall Average 2,LPC Overall Average 3,LPC Overall Average 4,LPC Overall Average 5,LPC Overall Average 6,LPC Overall Average 7,LPC Overall Average 8,LPC Overall Average 9,LPC Overall Average 10,Method of Moments Overall Average 1,Method of Moments Overall Average 2,Method of Moments Overall Average 3,Method of Moments Overall Average 4,Method of Moments Overall Average 5,Chroma feature 0,Chroma feature 1,Chroma feature 2,Chroma feature 3,Chroma feature 4,Chroma feature 5,Chroma feature 6,Chroma feature 7,Chroma feature 8,Chroma feature 9,Chroma feature 10,Chroma feature 11
301,16.89,0.1295,0.0003696,235.9,0.0005276,0.02248,0.05101,39.26,85.58,8.349,2.195,2.414,2.814,3.051,2.727,1.914,1.905,1.763,1.513,1.874,1.511,0.1238,0.1423,0.2928,0.1996,0.1811,0.1442,0.1308,0.1399,0.1351,0.0,0.1188,19.6,759.8,40680.0,8563000.0,27.03,0.1843,0.0003578,1572.0,0.001753,0.0734,0.4536,63.55,-122.4,4.079,0.1096,-0.1331,-1.732,1.857,-0.01032,0.8283,-2.124,-0.4728,0.2777,-0.6181,0.02481,-0.8816,0.6619,-0.395,0.2325,-0.001087,0.1356,-0.04518,-0.009831,0.09453,0.0,0.2261,44.0,1586.0,90980.0,15790000.0,0.44012,0.49009198,0.51857036,0.5394548,0.65870976,0.693231,0.48523563,0.4653334,0.49944392,0.48883906,0.48246473,0.45553982
302,13.28,0.1083,0.0005458,202.7,0.0008544,0.02963,0.0364,29.01,51.89,5.95,3.522,2.87,2.87,2.003,1.776,1.69,1.74,1.494,1.518,1.633,1.638,0.08465,0.1223,0.2212,0.1789,0.1778,0.1234,0.1224,0.1064,0.1017,0.0,0.09426,14.96,696.4,42290.0,8288000.0,18.44,0.123,0.0007054,1553.0,0.002727,0.1108,0.5044,50.27,-108.2,5.119,3.214,1.414,-1.455,0.9955,-0.8238,1.015,-1.55,0.591,0.02745,-1.113,0.1051,-0.9296,0.5836,-0.4916,0.2125,0.003488,0.1493,-0.03479,0.02428,0.1501,0.0,0.297,40.05,1659.0,91930.0,14080000.0,0.5998763,0.64683425,0.68527234,0.7507011,0.80844504,0.6874419,0.5748858,0.63769734,0.6898378,0.6611436,0.58683735,0.57423574
303,12.5,0.1405,0.00269,188.1,0.001277,0.04014,0.02595,30.57,51.35,3.436,2.765,1.903,1.989,1.83,1.748,1.519,1.71,1.609,1.347,1.556,1.455,0.095,0.3234,0.1823,0.1407,0.1278,0.124,0.1025,0.09492,0.09476,0.0,0.1514,18.58,1501.0,108300.0,20660000.0,21.38,0.1521,0.002054,1540.0,0.003405,0.1426,0.6224,72.04,-103.5,3.31,6.211,2.764,0.7275,1.148,-0.1008,0.2213,-0.1531,0.2262,0.5255,-0.9811,-0.3991,-0.8856,-0.01424,-0.1595,-0.09709,-0.0659,0.01922,0.04807,0.03966,0.03191,0.0,0.4483,68.37,5068.0,327500.0,72510000.0,0.70854115,0.6685124,0.6890554,0.7706969,0.7945954,0.7024651,0.66110957,0.7060497,0.7562697,0.71621066,0.64501417,0.66106504
304,11.72,0.1391,0.002547,172.8,0.001161,0.03596,0.03404,26.81,50.9,2.723,2.069,1.922,1.807,1.712,1.955,1.522,1.49,1.486,1.331,1.684,1.364,0.08934,0.274,0.1599,0.1366,0.1032,0.1053,0.08085,0.09137,0.08733,0.0,0.1318,14.77,1152.0,82000.0,14810000.0,24.27,0.1843,0.002191,1543.0,0.003613,0.1554,0.6295,79.79,-97.49,2.488,5.811,2.127,0.09215,0.9461,-0.6254,0.9276,0.04135,-0.2779,0.5116,-0.8085,-0.05874,-0.8712,0.008343,-0.1481,-0.1481,-0.07556,0.02555,0.06608,0.03028,0.02348,0.0,0.526,71.23,5106.0,328900.0,72300000.0,0.6000932,0.6449691,0.7428217,0.7535298,0.7676609,0.7204401,0.61583,0.62724537,0.6931258,0.69972986,0.64093256,0.60050064
305,24.3,0.1839,0.0007813,231.0,0.0008328,0.03489,0.05844,51.26,86.2,7.976,2.141,2.444,2.616,3.0,2.715,1.876,1.937,1.8,1.585,1.695,1.624,0.2016,0.2532,0.3215,0.1918,0.1397,0.1208,0.1236,0.1172,0.1213,0.0,0.1779,27.37,1445.0,114700.0,21070000.0,28.86,0.2046,0.0007392,1581.0,0.00241,0.1024,0.4806,67.87,-115.4,4.617,0.9464,-0.3512,-1.6,1.279,-0.1038,0.5094,-2.133,-0.598,0.2213,-0.9187,-0.01267,-0.8548,0.5271,-0.2416,0.08888,0.03246,0.09696,0.009211,-0.04144,0.08032,0.0,0.3299,51.29,2455.0,159200.0,33140000.0,0.46791917,0.5007172,0.5307428,0.56399375,0.67463017,0.68293566,0.49285647,0.4965433,0.5293989,0.5349423,0.52658844,0.49233744
306,20.69,0.1704,0.001042,194.0,0.00108,0.0372,0.06418,43.33,51.0,4.476,3.171,2.534,2.544,1.901,2.006,1.413,1.721,1.549,1.716,1.801,1.643,0.1791,0.3073,0.2669,0.1966,0.1407,0.113,0.1134,0.1053,0.1057,0.0,0.1344,21.84,1479.0,124100.0,23180000.0,22.38,0.1557,0.001509,1564.0,0.00374,0.155,0.4952,61.47,-98.66,4.781,3.583,0.4063,-1.163,0.3724,-0.6121,0.6722,-1.287,0.3264,-0.02287,-1.383,0.04944,-0.8902,0.3623,-0.2814,0.01682,0.07131,0.1078,0.02426,0.002052,0.09453,0.0,0.4593,53.51,3234.0,236200.0,48060000.0,0.54609007,0.56048083,0.6008554,0.6733617,0.75807023,0.671926,0.5620505,0.60992706,0.66510004,0.6502399,0.59493715,0.5498966
307,15.1,0.1764,0.003987,185.7,0.001505,0.04764,0.02256,33.84,51.36,2.819,2.955,1.878,2.2,1.789,1.753,1.534,1.723,1.697,1.562,1.569,1.594,0.1243,0.3062,0.1647,0.1271,0.1231,0.1266,0.1013,0.09667,0.1003,0.0,0.1787,17.82,1282.0,110200.0,15300000.0,26.02,0.2003,0.003573,1554.0,0.004503,0.1919,0.5866,81.74,-94.08,2.813,5.755,2.218,-0.1142,1.18,0.0334,0.277,-0.1787,0.06156,0.3175,-1.137,-0.4745,-0.8546,-0.01608,-0.1256,-0.1381,-0.08757,0.006525,0.05437,0.04539,0.04958,0.0,0.6477,73.04,5275.0,322300.0,74600000.0,0.6278289,0.6326723,0.60246444,0.64173824,0.7090369,0.7087703,0.6000825,0.59913445,0.66669446,0.72041243,0.67560816,0.6133502
308,11.29,0.1371,0.003688,174.1,0.001391,0.04408,0.03791,26.45,51.03,2.48,2.106,1.899,1.832,1.716,2.055,1.579,1.549,1.464,1.372,1.782,1.454,0.08964,0.2569,0.1574,0.1416,0.1101,0.1074,0.0856,0.09169,0.08885,0.0,0.1667,13.98,1081.0,77380.0,13640000.0,25.41,0.199,0.003533,1545.0,0.004629,0.2002,0.624,81.85,-90.72,2.298,5.725,1.99,-0.3436,0.8405,-0.6747,0.9195,0.1225,-0.3306,0.4549,-0.7306,-0.07151,-0.8638,0.03818,-0.1494,-0.1609,-0.08045,0.02094,0.07184,0.03443,0.02857,0.0,0.6943,71.6,5050.0,324400.0,71090000.0,0.57738245,0.6080647,0.69987,0.7334992,0.74527013,0.7273712,0.6105562,0.60613996,0.6736383,0.7049026,0.6406468,0.5866764
309,61.62,0.3106,0.0003614,612.4,0.0008988,0.0353,0.1491,116.6,332.0,15.59,5.148,5.208,6.629,4.373,3.28,3.147,3.171,2.859,2.347,3.245,3.297,0.5845,0.4473,0.2346,0.1955,0.1627,0.1285,0.1282,0.1304,0.1193,0.0,0.09188,56.93,2567.0,248200.0,41980000.0,40.82,0.2038,0.0001299,1343.0,0.0006387,0.02582,0.5527,77.59,-346.2,9.29,4.218,-4.837,-5.074,-4.107,-1.884,-0.5612,-0.52,-1.084,-1.231,-0.8848,0.1378,-0.5798,0.3986,0.2504,0.1234,0.08248,0.05041,0.03338,0.03134,0.03431,0.0,0.05813,56.62,2659.0,166600.0,44450000.0,0.3277134,0.39455694,0.3527798,0.39914805,0.5042707,0.53153205,0.5877836,0.5251568,0.3823122,0.31367055,0.2699037,0.28657013
310,72.5,0.3696,0.0004876,498.0,0.000965,0.03665,0.07314,130.4,255.6,13.13,8.067,3.663,4.154,3.47,3.264,2.793,3.346,2.561,3.432,3.665,3.814,0.6465,0.3827,0.3075,0.2588,0.1868,0.1737,0.1782,0.1675,0.1554,0.0,0.09235,55.2,2069.0,320300.0,39940000.0,61.17,0.3101,0.0002684,1522.0,0.001218,0.04914,0.4579,117.7,-238.0,3.241,4.95,-2.978,-0.7129,-1.426,-0.1803,-0.7604,-0.8795,-0.08235,-1.303,-1.516,-1.468,-0.4737,0.1965,0.2182,0.09997,0.08096,0.1223,0.02767,0.05434,0.08097,0.0,0.1124,85.6,4387.0,263000.0,72760000.0,0.30771413,0.27821243,0.31499463,0.3775368,0.45606452,0.5004057,0.42382762,0.40902454,0.41486707,0.46377403,0.48019892,0.3874522
311,50.93,0.2691,0.000673,781.4,0.001113,0.04292,0.1109,93.93,448.8,8.827,7.048,3.912,4.333,2.541,2.976,2.643,3.266,2.856,3.14,3.517,3.299,0.509,0.3804,0.2868,0.228,0.1959,0.1816,0.1537,0.1507,0.1436,0.0,0.1167,49.75,2050.0,150900.0,28440000.0,36.06,0.2072,0.0003909,1196.0,0.001138,0.04607,0.5142,71.69,-430.2,-0.7462,2.237,0.5368,-3.929,0.3286,-0.9589,-0.6074,-1.224,-1.155,-1.692,-2.211,-1.447,-0.4967,0.3763,-0.1445,-0.005234,0.08547,0.05371,0.03073,0.08004,0.06736,0.0,0.113,51.31,2078.0,96210.0,27700000.0,0.3542371,0.33004826,0.3366181,0.34163287,0.355601,0.39990792,0.34404767,0.35162818,0.39616656,0.4398349,0.430146,0.39773247
312,40.89,0.2088,0.0003394,619.8,0.0008676,0.03388,0.08822,78.69,321.6,12.51,7.366,8.514,7.027,6.802,4.869,4.076,4.83,3.794,3.8,2.853,4.138,0.4418,0.3307,0.4219,0.2508,0.1955,0.1833,0.1618,0.129,0.1336,0.0,0.08786,40.98,1546.0,123700.0,22670000.0,29.62,0.1586,0.0001578,1451.0,0.0008432,0.0332,0.5163,59.9,-315.3,4.708,1.656,-3.072,-6.258,-4.125,-4.253,1.743,1.219,1.311,0.677,-0.6315,-1.525,-0.7121,0.6166,-0.03274,0.1433,0.1356,0.08753,0.06435,0.08701,0.06887,0.0,0.06753,41.34,1418.0,88590.0,20050000.0,0.22644898,0.24010956,0.25411996,0.28409225,0.33616695,0.3291978,0.31387898,0.37433267,0.46480104,0.5373688,0.3965496,0.28164348
313,10.5,0.09183,0.001443,228.8,0.001234,0.04717,0.06873,26.45,84.09,4.274,2.772,2.417,1.813,1.746,1.62,1.527,1.4,1.428,1.377,1.311,1.245,0.09885,0.2995,0.2047,0.14,0.1173,0.1053,0.09598,0.09481,0.09825,0.0,0.1344,16.77,1409.0,102700.0,20590000.0,19.87,0.1279,0.0008482,1671.0,0.00254,0.1051,0.5482,56.11,-113.1,6.492,-0.1949,1.604,1.289,0.4705,-0.01636,0.2209,-0.4325,-0.6604,1.034,-1.046,-1.109,-0.9174,0.3412,-0.02847,0.0509,-0.04045,0.01231,-0.03144,-0.005769,-0.009871,0.0,0.3052,51.29,3385.0,294800.0,54180000.0,0.50401956,0.5474579,0.7404761,0.6529186,0.61548936,0.6667348,0.6661011,0.7935103,0.71312326,0.6664397,0.57501644,0.56174564
314,9.536,0.07896,0.002324,188.0,0.001365,0.04814,0.02539,25.01,50.68,3.035,2.076,2.002,1.91,1.771,1.708,1.561,1.489,1.349,1.362,1.272,1.197,0.07184,0.2426,0.1628,0.1275,0.1031,0.09518,0.09282,0.08414,0.08652,0.0,0.1523,14.31,1182.0,88070.0,18840000.0,17.12,0.1125,0.001715,1607.0,0.003377,0.139,0.6007,50.64,-102.1,4.929,1.398,1.886,1.564,0.9835,0.3589,0.4059,-0.6845,-0.02126,1.112,-0.9911,-0.733,-0.9302,0.3009,-0.1344,0.06185,-0.03627,0.01972,-0.02259,-0.0229,0.004868,0.0,0.401,51.92,3487.0,292200.0,53440000.0,0.5910775,0.6160439,0.7282252,0.703276,0.7011475,0.70709944,0.71424985,0.7528722,0.6965516,0.7340069,0.6658747,0.61049366
315,8.309,0.07309,0.002005,194.4,0.001342,0.04864,0.02952,23.1,51.1,3.233,2.193,2.068,1.861,1.748,1.763,1.577,1.523,1.461,1.327,1.316,1.194,0.06629,0.2611,0.1632,0.1277,0.1097,0.09889,0.08852,0.08613,0.08649,0.0,0.159,15.02,1321.0,96330.0,20630000.0,16.16,0.1034,0.001641,1597.0,0.003473,0.144,0.5532,48.95,-101.9,5.534,1.484,1.885,1.299,0.845,0.3805,0.6995,-0.4823,-0.1284,0.8018,-0.8631,-0.5949,-0.9349,0.2618,-0.1033,0.02917,-0.0262,0.03088,-0.01744,-0.01975,0.017,0.0,0.4125,52.07,3611.0,305600.0,56440000.0,0.6578788,0.6653541,0.75998163,0.7315688,0.69884807,0.7019555,0.6913102,0.7643014,0.7185906,0.7279285,0.690753,0.6670121
316,8.322,0.0711,0.00201,196.3,0.001424,0.0523,0.03013,22.61,51.31,3.161,2.33,1.932,1.848,1.609,1.67,1.506,1.467,1.38,1.279,1.304,1.184,0.06723,0.2556,0.167,0.1279,0.09669,0.09783,0.1061,0.08427,0.08671,0.0,0.1722,14.77,1317.0,98810.0,21110000.0,16.36,0.1062,0.001661,1608.0,0.003485,0.1434,0.5729,49.26,-102.3,5.159,1.524,2.08,1.429,0.8007,0.4314,0.6665,-0.5232,-0.1492,1.032,-1.158,-0.865,-0.9336,0.2648,-0.09621,0.02327,-0.03753,0.03328,-0.03931,-0.00876,0.01122,0.0,0.4144,52.22,3625.0,308400.0,56960000.0,0.61438555,0.64028466,0.7689705,0.70999855,0.66592807,0.68847674,0.7096606,0.7810838,0.727049,0.74468094,0.6825581,0.6481648
317,15.2,0.1494,0.002833,232.7,0.001851,0.07273,0.0477,32.92,84.82,4.153,2.947,2.394,1.909,1.716,1.645,1.548,1.527,1.659,1.532,1.483,1.298,0.1352,0.3539,0.1794,0.148,0.1278,0.1077,0.1023,0.09338,0.1043,0.0,0.226,19.56,1600.0,116300.0,21780000.0,21.8,0.146,0.001914,1668.0,0.003538,0.1473,0.5179,60.42,-106.0,6.607,0.04149,1.241,0.9008,0.2786,0.02509,0.3146,-0.2208,-0.5776,0.8756,-1.171,-1.193,-0.9018,0.2628,0.03315,0.02988,-0.02351,0.02088,-0.01907,0.01706,0.0001135,0.0,0.4416,55.18,3828.0,322300.0,62540000.0,0.49171728,0.5175727,0.68295527,0.59315753,0.55814284,0.61379397,0.627118,0.7437769,0.68079907,0.6444526,0.57797205,0.5608612
318,21.13,0.2072,0.003893,183.5,0.001728,0.05963,0.02956,41.04,50.89,2.765,2.462,1.975,2.148,1.841,1.792,1.763,1.56,1.5,1.555,1.617,1.38,0.1625,0.3434,0.1302,0.119,0.1004,0.09669,0.09535,0.09594,0.09092,0.0,0.1935,20.9,1490.0,110800.0,16160000.0,23.6,0.166,0.004059,1589.0,0.005085,0.2119,0.5435,65.36,-91.25,5.015,2.065,0.7567,0.5197,0.4657,0.1755,0.745,-0.2587,0.09037,0.5827,-1.716,-1.373,-0.881,0.09621,0.006002,-0.02836,0.02627,0.06563,0.0104,0.01112,0.01753,0.0,0.6613,63.0,4642.0,352600.0,73690000.0,0.58471584,0.51778334,0.53930813,0.5514891,0.5367472,0.58785933,0.59902793,0.6590606,0.6725736,0.737238,0.7404891,0.66225046
319,19.62,0.1736,0.003889,182.5,0.00178,0.06278,0.02843,40.59,51.17,2.452,2.478,1.949,2.084,1.843,1.637,1.693,1.711,1.619,1.549,1.376,1.468,0.1674,0.2994,0.1357,0.1247,0.09979,0.0977,0.09225,0.08504,0.1007,0.0,0.203,18.78,1288.0,110900.0,14420000.0,22.21,0.1433,0.004018,1590.0,0.005114,0.2145,0.5545,63.28,-90.93,5.035,2.219,0.598,0.4461,0.2738,0.2371,0.797,-0.2498,-0.01487,0.6963,-1.022,-0.7058,-0.8903,0.09672,0.00577,-0.04906,0.02959,0.07878,-0.004322,0.01989,0.02571,0.0,0.666,62.68,4638.0,362600.0,74350000.0,0.5513086,0.55602163,0.63786465,0.61159813,0.5898524,0.5864897,0.6113401,0.695701,0.6847146,0.69847804,0.638252,0.5883765
320,23.25,0.2124,0.003635,184.3,0.001873,0.06623,0.04558,45.83,51.5,2.844,2.398,2.14,2.003,1.629,1.63,1.633,1.756,1.64,1.448,1.434,1.366,0.1935,0.3255,0.1482,0.1129,0.1029,0.09969,0.09652,0.1017,0.07935,0.0,0.2154,21.9,1392.0,121700.0,14330000.0,23.88,0.17,0.003744,1590.0,0.005002,0.2098,0.5388,64.72,-92.26,4.987,1.846,0.635,0.7759,0.3245,0.4279,0.9709,-0.1636,-0.1119,0.6144,-1.444,-1.117,-0.8766,0.1168,0.004064,-0.02136,0.02884,0.0568,-0.02199,0.00584,0.0116,0.0,0.6497,62.52,4540.0,345000.0,72270000.0,0.55703086,0.5492124,0.6524728,0.6275144,0.56546694,0.5804381,0.59578425,0.6812266,0.68419635,0.7281957,0.6978606,0.63356864
321,44.8,0.2408,0.001064,817.6,0.001396,0.05369,0.3429,81.91,489.9,12.72,6.174,3.449,3.039,2.386,2.177,1.965,2.483,2.539,2.677,2.85,2.19,0.4978,0.3332,0.2245,0.1527,0.1352,0.1172,0.0841,0.1001,0.0867,0.0,0.1144,46.42,2460.0,221700.0,42180000.0,17.97,0.09697,0.0004126,690.2,0.0008677,0.03458,0.5168,35.37,-727.6,5.189,2.134,-1.579,-1.196,-0.873,-0.6749,-0.1172,0.09049,-0.08114,-0.413,-1.049,-0.8367,-0.3098,0.1322,0.1212,0.0398,0.03082,0.04398,0.007807,0.03741,0.03141,0.0,0.06915,27.4,1572.0,107800.0,27820000.0,0.22440489,0.1897823,0.18109384,0.1786191,0.18687096,0.20141299,0.22396557,0.25204483,0.2617545,0.27221027,0.27845687,0.2553903
322,66.81,0.368,0.001321,261.8,0.001387,0.05043,0.04085,116.9,61.19,10.85,8.085,4.176,4.557,3.207,3.316,2.88,3.06,2.983,3.254,3.494,3.04,0.5876,0.4557,0.3185,0.2368,0.2167,0.2039,0.191,0.1767,0.1774,0.0,0.1107,51.46,2038.0,285800.0,29880000.0,54.32,0.3027,0.0009556,1620.0,0.002012,0.08098,0.4765,105.4,-148.4,4.024,5.43,-3.189,-3.31,-1.415,-2.01,0.2383,-0.1083,-0.4627,-2.599,-4.274,-3.441,-0.6216,0.2403,0.0849,-0.04046,0.09444,0.1752,0.03617,0.103,0.1075,0.0,0.1774,79.74,4289.0,225700.0,70920000.0,0.46774092,0.31583902,0.25932008,0.2532446,0.2654983,0.30373636,0.3455187,0.42170754,0.52506536,0.62042,0.6655281,0.5779517
323,60.23,0.3451,0.001836,434.0,0.001512,0.05412,0.04908,108.6,224.2,11.55,9.083,4.261,4.502,3.032,3.058,3.11,3.898,3.188,3.462,3.256,3.249,0.5365,0.4402,0.3058,0.2551,0.2216,0.212,0.1876,0.1746,0.18,0.0,0.1205,50.45,2206.0,257200.0,34800000.0,48.86,0.2707,0.001093,1534.0,0.001878,0.07515,0.5006,97.3,-198.2,3.289,5.26,-3.585,-3.366,-0.8648,-1.062,0.1072,-0.8244,-0.6968,-1.174,-2.559,-1.466,-0.6309,0.2842,0.09521,-0.01759,0.08558,0.1451,-0.001493,0.09159,0.09697,0.0,0.167,73.64,3862.0,214100.0,61950000.0,0.32692623,0.3114038,0.33587956,0.36513063,0.36482868,0.35361692,0.39029002,0.4778767,0.5235439,0.5386568,0.46676412,0.38751736
324,59.0,0.3333,0.001454,695.6,0.001595,0.06029,0.1049,109.4,406.0,9.971,6.501,4.427,4.096,2.726,2.969,2.693,3.37,2.982,3.247,3.033,3.026,0.5542,0.4344,0.2786,0.1982,0.1835,0.1625,0.1545,0.1677,0.1277,0.0,0.1373,54.32,2395.0,251300.0,37260000.0,39.72,0.2229,0.0008034,1269.0,0.001588,0.06453,0.5872,77.69,-358.0,4.422,2.224,-3.517,-1.898,-1.231,-0.616,0.7337,-0.9719,-0.8936,-1.658,-2.501,-1.706,-0.5361,0.2789,0.07791,-0.01541,0.07927,0.09764,-0.01516,0.07665,0.07128,0.0,0.1447,57.82,2977.0,162300.0,49490000.0,0.3533681,0.31879935,0.35889158,0.39884028,0.37623233,0.33174276,0.34310156,0.41067627,0.4458808,0.49845096,0.48752454,0.43800765
325,17.96,0.1705,0.002839,193.1,0.001384,0.04856,0.05061,36.57,85.01,2.194,1.726,1.785,2.139,1.738,1.581,1.358,1.356,1.713,1.413,1.389,1.311,0.1513,0.2176,0.1397,0.1166,0.09595,0.08483,0.07796,0.07068,0.07625,0.0,0.1599,15.95,999.4,89900.0,14230000.0,26.23,0.2285,0.002647,1538.0,0.004002,0.1741,0.5642,77.92,-98.65,-0.1893,4.9,1.664,0.2965,2.995,0.6392,0.08844,-0.3728,1.098,0.349,-0.6354,-0.2345,-0.8489,0.1624,-0.2927,-0.1931,-0.08179,-0.02393,0.03166,0.01597,0.02187,0.0,0.5971,69.22,4426.0,269100.0,59980000.0,0.6694255,0.6962452,0.73394823,0.7808477,0.82798594,0.8204643,0.772922,0.7276296,0.6802079,0.716357,0.67343336,0.63549715
326,9.206,0.1133,0.002491,178.6,0.001244,0.03708,0.02094,22.08,50.56,1.897,1.64,1.708,1.715,1.602,1.407,1.342,1.3,1.255,1.244,1.377,1.205,0.06864,0.1851,0.1643,0.1116,0.121,0.08394,0.07567,0.07104,0.06556,0.0,0.09386,12.42,961.2,62550.0,14100000.0,19.28,0.1537,0.002606,1538.0,0.0041,0.1708,0.6122,63.61,-95.59,0.4969,5.768,1.754,0.0576,3.571,0.7943,-0.07907,-0.4709,1.081,0.4579,-0.496,-0.1371,-0.9009,0.2021,-0.328,-0.2103,-0.0729,-0.01621,0.01224,0.04587,0.05315,0.0,0.5441,63.42,4174.0,281700.0,58310000.0,0.7248361,0.74434006,0.7828919,0.8281539,0.8793475,0.8408067,0.7613529,0.71024704,0.6987369,0.71727526,0.67097515,0.69079673
327,10.59,0.1173,0.002115,175.7,0.001097,0.03353,0.02674,21.54,51.04,1.927,1.669,1.53,1.613,1.617,1.491,1.44,1.399,1.461,1.278,1.388,1.133,0.07513,0.1636,0.1339,0.09658,0.09131,0.09225,0.07653,0.07556,0.07432,0.0,0.1101,10.59,796.3,52940.0,11750000.0,25.02,0.2218,0.002541,1569.0,0.004012,0.1737,0.5889,76.49,-92.13,-0.1405,4.974,1.293,0.2134,3.171,0.5486,0.1057,-0.3167,1.011,0.3902,-0.3689,0.1385,-0.8674,0.2092,-0.3157,-0.1905,-0.08959,-0.02387,0.008262,0.02661,0.03225,0.0,0.6127,67.98,4257.0,267800.0,56920000.0,0.6592477,0.71355087,0.7709538,0.7905516,0.8358695,0.79991573,0.7531609,0.6812271,0.6614295,0.6984649,0.62864697,0.63920945
328,11.34,0.1152,0.001994,174.4,0.001041,0.03378,0.05233,26.87,50.92,2.689,1.666,1.692,1.666,1.648,1.488,1.418,1.444,1.423,1.325,1.439,1.409,0.07828,0.1552,0.1316,0.1389,0.1211,0.09835,0.09349,0.08784,0.08559,0.0,0.1433,11.64,783.8,63710.0,13180000.0,26.65,0.2362,0.002267,1571.0,0.004015,0.1744,0.5652,78.85,-92.62,-0.4265,5.152,1.045,0.0003262,3.45,1.038,0.06838,-0.1653,1.166,0.3282,-0.9192,0.07754,-0.8583,0.2527,-0.2924,-0.2074,-0.06699,-0.03542,-0.0214,0.01516,0.03147,0.0,0.6182,67.86,4176.0,266900.0,56700000.0,0.6419576,0.6865196,0.7205144,0.72454673,0.7608641,0.73890835,0.68040067,0.6694674,0.6766432,0.7340509,0.64130074,0.6247641
329,18.17,0.1685,0.002915,187.7,0.001388,0.04882,0.05231,36.53,85.12,2.267,1.69,1.878,2.159,1.714,1.679,1.41,1.422,1.756,1.461,1.392,1.314,0.1519,0.2267,0.1414,0.1248,0.1035,0.1015,0.08232,0.08272,0.07257,0.0,0.1641,15.96,1006.0,90490.0,14220000.0,28.12,0.2439,0.00289,1539.0,0.004086,0.1791,0.5697,81.81,-97.5,-0.2882,4.456,1.91,0.2286,2.814,0.7844,0.04204,-0.4896,1.103,0.2843,-0.7281,-0.1159,-0.8374,0.1559,-0.2694,-0.1511,-0.105,-0.04777,0.02829,-0.003794,0.003716,0.0,0.6308,70.76,4492.0,266000.0,59970000.0,0.64027315,0.66050196,0.69476277,0.7454892,0.7867178,0.7947619,0.7497077,0.7264309,0.66901034,0.694111,0.69033575,0.6214304
330,11.68,0.1214,0.002623,173.4,0.001193,0.03592,0.03803,25.9,50.89,2.019,2.239,1.776,2.033,1.834,1.577,1.512,1.553,1.529,1.377,1.477,1.168,0.08702,0.1743,0.1389,0.1291,0.1266,0.1208,0.08875,0.1019,0.08493,0.0,0.1169,11.64,784.0,59960.0,11010000.0,25.22,0.2067,0.003352,1526.0,0.004379,0.1878,0.5658,76.64,-91.41,0.151,4.676,2.271,-0.4576,2.931,0.8045,0.2664,-0.3014,0.5422,0.2597,-0.759,-0.05935,-0.8627,0.1759,-0.2549,-0.1135,-0.1747,-0.07542,0.03317,0.004134,0.0286,0.0,0.6611,68.96,4417.0,275600.0,58840000.0,0.67578316,0.7001829,0.7478697,0.7633773,0.7743254,0.73425645,0.6640762,0.63247603,0.62509006,0.666616,0.65138817,0.6416507
