,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_Classifier__SVC__C,param_Classifier__SVC__kernel,param_PCA__n_components,param_Scaler,param_Selector__max_features,param_Classifier__SVC__gamma,param_Classifier__SVC__coef0,param_Classifier__SVC__degree,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
48,0.07479596138000488,0.00996277213360685,0.01191250483194987,0.0014646004519542673,1.0,linear,15,MinMaxScaler(),4,,,,"{'Classifier__SVC__C': 1, 'Classifier__SVC__kernel': 'linear', 'PCA__n_components': 15, 'Scaler': MinMaxScaler(), 'Selector__max_features': 4}",0.08571428571428572,0.17142857142857143,0.10476190476190476,0.12063492063492064,0.03674868858028643,737
49,0.051234165827433266,0.007196759836907258,0.015633344650268555,0.0069226182073582505,1.0,linear,15,MinMaxScaler(),8,,,,"{'Classifier__SVC__C': 1, 'Classifier__SVC__kernel': 'linear', 'PCA__n_components': 15, 'Scaler': MinMaxScaler(), 'Selector__max_features': 8}",0.1619047619047619,0.17142857142857143,0.24761904761904763,0.19365079365079366,0.03835887610664944,397
50,0.053157965342203774,0.011806156610946274,0.011084953943888346,0.0014542111777227347,1.0,linear,15,MinMaxScaler(),12,,,,"{'Classifier__SVC__C': 1, 'Classifier__SVC__kernel': 'linear', 'PCA__n_components': 15, 'Scaler': MinMaxScaler(), 'Selector__max_features': 12}",0.1523809523809524,0.17142857142857143,0.24761904761904763,0.19047619047619047,0.041147559989891176,452
51,0.06427470842997234,0.013008886805440486,0.012226025263468424,0.002501989305471396,1.0,linear,15,MinMaxScaler(),13,,,,"{'Classifier__SVC__C': 1, 'Classifier__SVC__kernel': 'linear', 'PCA__n_components': 15, 'Scaler': MinMaxScaler(), 'Selector__max_features': 13}",0.1523809523809524,0.17142857142857143,0.24761904761904763,0.19047619047619047,0.041147559989891176,452
52,0.044231812159220375,0.008823279513078635,0.010634899139404297,0.0008646174302800221,10.0,linear,15,MinMaxScaler(),4,,,,"{'Classifier__SVC__C': 10, 'Classifier__SVC__kernel': 'linear', 'PCA__n_components': 15, 'Scaler': MinMaxScaler(), 'Selector__max_features': 4}",0.10476190476190476,0.18095238095238095,0.17142857142857143,0.15238095238095237,0.03389548651438511,690
53,0.061538139979044594,0.011282223358261302,0.010619401931762695,0.0009892574399966423,10.0,linear,15,MinMaxScaler(),8,,,,"{'Classifier__SVC__C': 10, 'Classifier__SVC__kernel': 'linear', 'PCA__n_components': 15, 'Scaler': MinMaxScaler(), 'Selector__max_features': 8}",0.18095238095238095,0.2,0.2571428571428571,0.2126984126984127,0.03237472707043037,318
54,0.06293169657389323,0.02111452858791704,0.010382890701293945,0.0015411012165430984,10.0,linear,15,MinMaxScaler(),12,,,,"{'Classifier__SVC__C': 10, 'Classifier__SVC__kernel': 'linear', 'PCA__n_components': 15, 'Scaler': MinMaxScaler(), 'Selector__max_features': 12}",0.22857142857142856,0.2,0.2571428571428571,0.22857142857142856,0.02332847374079216,232
55,0.0655372937520345,0.01540758595152003,0.008924484252929688,0.0008466410588258979,10.0,linear,15,MinMaxScaler(),13,,,,"{'Classifier__SVC__C': 10, 'Classifier__SVC__kernel': 'linear', 'PCA__n_components': 15, 'Scaler': MinMaxScaler(), 'Selector__max_features': 13}",0.22857142857142856,0.2,0.2571428571428571,0.22857142857142856,0.02332847374079216,232
56,0.05397677421569824,0.0013837102425427272,0.010757366816202799,0.0026159017362881666,100.0,linear,15,MinMaxScaler(),4,,,,"{'Classifier__SVC__C': 100, 'Classifier__SVC__kernel': 'linear', 'PCA__n_components': 15, 'Scaler': MinMaxScaler(), 'Selector__max_features': 4}",0.12380952380952381,0.20952380952380953,0.20952380952380953,0.18095238095238098,0.04040610178208843,479
57,0.07091148694356282,0.01044003038007227,0.009396235148111979,0.0009856155301248802,100.0,linear,15,MinMaxScaler(),8,,,,"{'Classifier__SVC__C': 100, 'Classifier__SVC__kernel': 'linear', 'PCA__n_components': 15, 'Scaler': MinMaxScaler(), 'Selector__max_features': 8}",0.23809523809523808,0.23809523809523808,0.2761904761904762,0.2507936507936508,0.017958267458705983,149
